service_id,vehicle_id,service_date,service_type,service_cost,warranty_claim,dealer_region
516,409,2023-09-26,Major,13466,No,Mumbai
517,111,2025-09-26,Minor,7564,No,Bangalore
518,1111,2024-05-22,Minor,9349,No,Chennai
519,1600,2023-12-06,Repair,8374,No,Mumbai
520,59,2024-09-29,Minor,7560,Yes,Hyderabad
521,1666,2025-05-24,Major,15349,Yes,Delhi
522,1803,2025-10-13,Minor,8326,No,Chennai
523,1773,2023-04-21,Repair,8912,No,Delhi
524,329,2023-04-11,Major,12563,No,Hyderabad
525,8,2025-06-02,Minor,11649,No,Chennai
526,1009,2023-10-04,Minor,6935,No,Mumbai
527,1052,2023-08-12,Repair,9372,Yes,Mumbai
528,370,2023-08-24,Major,15538,Yes,Chennai
529,853,2024-05-15,Major,12283,Yes,Mumbai
530,1971,2023-08-18,Minor,5618,Yes,Hyderabad
531,1035,2025-12-20,Major,17079,No,Mumbai
532,1863,2024-12-17,Major,17441,No,Bangalore
533,1033,2023-05-23,Minor,9530,No,Chennai
534,620,2024-10-12,Major,16981,No,Mumbai
535,733,2025-09-17,Minor,8402,No,Bangalore
536,1171,2025-01-07,Major,13612,No,Mumbai
537,401,2025-01-07,Minor,9709,No,Chennai
538,846,2023-04-19,Repair,14434,No,Bangalore
539,520,2025-08-11,Minor,8889,No,Delhi
540,1079,2024-12-15,Repair,11714,Yes,Delhi
541,992,2025-12-07,Repair,12132,No,Delhi
542,1222,2024-08-12,Major,12209,Yes,Chennai
543,636,2023-06-21,Major,16620,No,Bangalore
544,1760,2024-10-24,Repair,13051,No,Bangalore
545,480,2023-04-06,Repair,10483,No,Hyderabad
546,80,2026-01-22,Minor,7627,No,Chennai
547,552,2024-07-19,Major,15410,Yes,Delhi
548,310,2023-06-06,Minor,6272,No,Chennai
549,1993,2025-06-24,Repair,11972,No,Bangalore
550,441,2025-05-10,Major,18979,No,Delhi
551,466,2023-05-08,Repair,14961,No,Chennai
552,129,2023-11-27,Minor,6528,Yes,Delhi
553,629,2023-12-20,Repair,8802,No,Hyderabad
554,1121,2024-09-01,Major,13596,No,Delhi
555,1835,2023-10-15,Major,15041,No,Hyderabad
556,1944,2023-04-10,Major,15806,Yes,Hyderabad
557,1170,2026-02-16,Minor,8435,No,Chennai
558,537,2024-05-25,Minor,10240,Yes,Delhi
559,705,2025-03-06,Minor,5243,Yes,Chennai
560,140,2025-04-10,Minor,8229,No,Delhi
561,491,2025-03-01,Repair,9745,No,Delhi
562,568,2024-11-12,Minor,8615,No,Bangalore
563,1486,2023-12-01,Repair,7970,Yes,Chennai
564,154,2025-07-20,Repair,12084,No,Delhi
565,1144,2025-07-04,Repair,11851,Yes,Mumbai
566,1628,2026-02-20,Major,15556,No,Delhi
567,1881,2023-09-08,Major,14982,No,Delhi
568,1142,2025-10-28,Major,13916,No,Delhi
569,237,2025-02-02,Minor,10222,No,Mumbai
570,220,2023-04-29,Major,11913,No,Hyderabad
571,872,2023-11-29,Major,12838,Yes,Chennai
572,850,2024-09-05,Major,14015,Yes,Hyderabad
573,1249,2024-02-02,Repair,8390,Yes,Chennai
574,680,2025-01-27,Minor,6331,No,Hyderabad
575,192,2023-10-27,Major,17245,No,Delhi
576,1765,2026-02-18,Repair,11466,Yes,Bangalore
577,1185,2024-06-09,Major,16149,Yes,Mumbai
578,1043,2024-08-29,Repair,9741,Yes,Bangalore
579,793,2023-05-09,Repair,11257,No,Bangalore
580,300,2025-01-11,Repair,12027,Yes,Delhi
581,1574,2024-06-07,Major,17094,Yes,Bangalore
582,1638,2024-12-13,Major,16572,No,Chennai
583,1846,2023-06-30,Repair,11879,No,Chennai
584,26,2026-02-05,Repair,11246,Yes,Bangalore
585,1644,2025-03-07,Major,13754,No,Chennai
586,97,2023-03-04,Repair,13785,No,Hyderabad
587,564,2025-02-20,Major,13184,No,Mumbai
588,1912,2023-09-21,Repair,8537,No,Delhi
589,1084,2025-06-23,Major,16075,Yes,Delhi
590,829,2024-04-17,Repair,13265,Yes,Delhi
591,1155,2024-10-12,Major,14508,Yes,Chennai
592,1626,2025-12-02,Repair,10119,No,Hyderabad
593,1925,2024-08-16,Repair,12741,Yes,Chennai
594,1716,2026-02-15,Minor,7484,Yes,Chennai
595,1798,2024-10-12,Major,13491,Yes,Hyderabad
596,638,2024-08-21,Major,17562,No,Bangalore
597,642,2024-04-03,Major,17296,No,Mumbai
598,1344,2025-10-09,Major,13398,Yes,Hyderabad
599,563,2025-06-27,Major,16514,Yes,Bangalore
600,1335,2025-02-28,Minor,10454,Yes,Chennai
601,313,2025-05-14,Major,13125,No,Bangalore
602,1228,2023-11-10,Minor,7668,No,Hyderabad
603,1113,2023-07-26,Repair,10202,Yes,Hyderabad
604,1877,2024-06-24,Major,13875,Yes,Mumbai
605,772,2023-03-23,Major,16255,No,Hyderabad
606,922,2024-08-28,Minor,9157,No,Chennai
607,346,2025-12-31,Repair,15602,Yes,Mumbai
608,12,2025-04-13,Repair,8852,No,Chennai
609,1267,2025-05-02,Major,16845,No,Mumbai
610,1253,2024-04-12,Minor,6991,Yes,Delhi
611,1805,2025-12-04,Major,17333,Yes,Mumbai
612,1937,2025-05-19,Major,14061,No,Delhi
613,1295,2024-02-15,Repair,14299,Yes,Hyderabad
614,84,2024-06-08,Repair,9576,Yes,Bangalore
615,210,2024-04-20,Major,13861,Yes,Delhi
616,1162,2025-11-20,Repair,12101,Yes,Hyderabad
617,869,2025-09-16,Repair,14908,Yes,Delhi
618,1098,2023-10-12,Repair,14022,No,Bangalore
619,547,2026-02-15,Repair,8201,Yes,Chennai
620,590,2024-05-02,Major,13112,No,Chennai
621,25,2025-07-22,Repair,9268,Yes,Chennai
622,476,2024-03-15,Major,15858,No,Mumbai
623,167,2025-03-24,Repair,13719,No,Chennai
624,1126,2023-09-04,Major,18702,No,Bangalore
625,1870,2024-04-24,Major,15561,No,Hyderabad
626,395,2024-11-21,Minor,9620,Yes,Chennai
627,1562,2026-02-12,Repair,10249,Yes,Chennai
628,976,2023-02-27,Major,17336,No,Delhi
629,296,2023-11-02,Repair,8883,No,Chennai
630,483,2025-06-25,Repair,9088,No,Hyderabad
631,985,2023-05-02,Major,15381,No,Chennai
632,37,2023-08-24,Minor,7480,No,Hyderabad
633,1852,2024-07-21,Minor,6414,No,Chennai
634,1277,2025-12-19,Major,17910,Yes,Hyderabad
635,1425,2025-03-07,Minor,7942,Yes,Delhi
636,1580,2023-02-26,Minor,8250,Yes,Delhi
637,1789,2025-02-02,Major,15381,No,Bangalore
638,1045,2026-01-24,Repair,10172,Yes,Delhi
639,1316,2025-09-28,Major,19146,No,Hyderabad
640,737,2025-08-21,Minor,10795,No,Delhi
641,1305,2025-09-02,Minor,6793,Yes,Chennai
642,1961,2025-11-02,Major,14474,Yes,Hyderabad
643,1060,2025-08-30,Repair,11112,Yes,Delhi
644,1614,2023-10-22,Minor,9016,Yes,Mumbai
645,1212,2024-01-06,Major,13804,Yes,Delhi
646,554,2024-12-20,Major,15909,No,Chennai
647,791,2025-03-19,Minor,7572,Yes,Hyderabad
648,1457,2024-07-20,Minor,7552,Yes,Delhi
649,495,2024-05-17,Repair,10900,No,Delhi
650,390,2025-11-15,Major,17192,Yes,Hyderabad
651,1259,2026-02-03,Major,12523,No,Chennai
652,276,2025-12-26,Minor,4943,Yes,Bangalore
653,1981,2025-02-25,Repair,11105,No,Bangalore
654,211,2025-10-26,Major,16251,Yes,Chennai
655,298,2025-10-21,Major,17298,Yes,Mumbai
656,549,2023-07-22,Major,13959,No,Mumbai
657,53,2025-06-16,Minor,8803,Yes,Chennai
658,1083,2024-05-19,Repair,13635,Yes,Bangalore
659,1256,2024-01-23,Minor,5124,No,Bangalore
660,604,2025-12-23,Repair,12241,Yes,Bangalore
661,119,2023-11-03,Major,12139,Yes,Chennai
662,77,2025-07-09,Repair,14447,No,Mumbai
663,1867,2025-04-14,Minor,12206,Yes,Hyderabad
664,1891,2025-08-27,Minor,6893,No,Hyderabad
665,80,2025-10-06,Major,15203,Yes,Chennai
666,743,2024-01-03,Repair,12009,No,Chennai
667,1168,2024-02-27,Repair,10963,No,Chennai
668,1944,2026-01-13,Minor,8507,No,Delhi
669,29,2023-03-11,Repair,9907,No,Mumbai
670,168,2024-09-15,Repair,12968,No,Chennai
671,711,2024-04-16,Repair,8340,No,Chennai
672,48,2025-05-22,Major,16997,Yes,Mumbai
673,1181,2025-10-02,Major,14001,Yes,Hyderabad
674,1080,2026-02-05,Major,14885,Yes,Mumbai
675,1417,2023-09-04,Minor,5747,Yes,Bangalore
676,963,2023-06-07,Repair,8243,Yes,Hyderabad
677,745,2024-07-05,Major,15984,No,Chennai
678,622,2023-03-24,Repair,11987,Yes,Bangalore
679,1605,2024-07-23,Minor,10053,Yes,Chennai
680,106,2025-11-01,Repair,13476,Yes,Delhi
681,404,2024-07-20,Minor,10839,No,Hyderabad
682,875,2023-08-20,Repair,13524,No,Delhi
683,206,2024-05-25,Major,12029,Yes,Bangalore
684,1648,2025-03-10,Minor,9135,No,Delhi
685,269,2025-05-14,Major,15309,Yes,Chennai
686,1348,2023-08-22,Minor,8637,Yes,Bangalore
687,1934,2023-03-12,Minor,8811,No,Hyderabad
688,1122,2025-09-21,Minor,9523,Yes,Mumbai
689,1491,2024-07-22,Minor,5923,No,Mumbai
690,1426,2025-09-22,Repair,9222,No,Bangalore
691,1741,2026-01-19,Major,14868,No,Mumbai
692,1552,2024-08-26,Major,11702,Yes,Delhi
693,1548,2024-01-11,Minor,11242,No,Bangalore
694,673,2024-06-11,Major,17941,No,Hyderabad
695,632,2025-08-27,Repair,11718,No,Mumbai
696,1676,2023-10-21,Minor,8188,Yes,Bangalore
697,1829,2025-12-10,Repair,10011,No,Bangalore
698,1979,2023-11-06,Major,19235,Yes,Hyderabad
699,42,2025-09-06,Repair,13113,No,Bangalore
700,1372,2023-08-15,Repair,10887,No,Hyderabad
701,1435,2023-12-16,Minor,9632,Yes,Chennai
702,125,2024-12-28,Repair,10604,No,Hyderabad
703,1423,2024-05-30,Repair,10717,No,Hyderabad
704,1269,2025-09-10,Major,16789,No,Chennai
705,732,2024-02-01,Minor,11794,Yes,Bangalore
706,1871,2023-11-20,Minor,7181,No,Bangalore
707,1676,2024-01-23,Minor,8128,No,Bangalore
708,1689,2026-01-04,Major,14807,Yes,Mumbai
709,669,2024-03-24,Repair,10497,Yes,Mumbai
710,1942,2023-03-02,Minor,9824,Yes,Hyderabad
711,72,2023-12-19,Repair,10693,No,Delhi
712,380,2025-05-13,Major,15971,No,Bangalore
713,1228,2024-08-05,Minor,8171,No,Hyderabad
714,116,2025-10-07,Major,16228,Yes,Chennai
715,1735,2025-10-05,Minor,6690,Yes,Delhi
716,578,2023-09-05,Repair,13293,Yes,Mumbai
717,498,2024-07-25,Minor,10574,No,Mumbai
718,1011,2024-12-19,Minor,5825,Yes,Chennai
719,1200,2026-02-16,Repair,12114,Yes,Delhi
720,951,2023-06-22,Major,15635,Yes,Bangalore
721,733,2024-02-29,Repair,11043,Yes,Hyderabad
722,1625,2025-09-17,Minor,8417,No,Mumbai
723,1111,2023-10-16,Major,16214,Yes,Hyderabad
724,1787,2024-01-21,Major,18376,Yes,Mumbai
725,285,2024-02-25,Major,12082,Yes,Hyderabad
726,1767,2023-07-10,Repair,11801,No,Mumbai
727,74,2023-05-08,Minor,11648,No,Hyderabad
728,1133,2024-09-07,Major,16319,No,Mumbai
729,523,2024-07-19,Major,19372,Yes,Mumbai
730,944,2025-06-19,Repair,13382,No,Delhi
731,961,2023-09-05,Repair,11353,Yes,Mumbai
732,34,2024-03-13,Minor,8955,Yes,Mumbai
733,565,2025-08-04,Minor,7212,No,Delhi
734,695,2024-08-13,Minor,8285,Yes,Chennai
735,794,2025-02-07,Minor,10587,Yes,Hyderabad
736,1249,2024-04-20,Major,12253,No,Bangalore
737,775,2024-10-12,Minor,8194,Yes,Hyderabad
738,466,2023-06-25,Minor,12429,No,Chennai
739,980,2024-03-18,Minor,8969,No,Chennai
740,1066,2023-07-09,Repair,10220,Yes,Hyderabad
741,718,2024-09-27,Major,17531,Yes,Bangalore
742,1757,2024-08-21,Minor,8114,No,Hyderabad
743,807,2025-10-05,Major,13042,No,Mumbai
744,1222,2025-12-22,Major,12652,No,Delhi
745,1600,2024-01-21,Repair,8987,Yes,Mumbai
746,875,2025-09-26,Minor,10015,No,Chennai
747,1982,2025-09-22,Major,18337,No,Delhi
748,235,2024-11-15,Major,17835,No,Hyderabad
749,1964,2025-12-01,Repair,12166,No,Bangalore
750,1773,2024-02-01,Repair,8988,No,Bangalore
751,1464,2024-05-31,Repair,12705,No,Chennai
752,1272,2025-05-07,Minor,8497,Yes,Hyderabad
753,1715,2024-07-23,Minor,7427,No,Mumbai
754,627,2025-11-20,Major,17146,No,Bangalore
755,970,2025-07-03,Major,16080,No,Hyderabad
756,261,2025-10-23,Major,17902,Yes,Hyderabad
757,360,2025-09-09,Major,16458,No,Hyderabad
758,166,2024-06-20,Major,11616,No,Delhi
759,1980,2023-05-30,Major,15983,Yes,Mumbai
760,96,2024-08-19,Repair,9210,Yes,Bangalore
761,148,2024-10-16,Repair,10411,No,Hyderabad
762,1292,2025-06-07,Major,14964,Yes,Mumbai
763,1706,2023-12-30,Major,19234,No,Mumbai
764,948,2024-05-09,Major,12973,No,Hyderabad
765,1373,2023-03-09,Repair,12878,Yes,Bangalore
766,272,2025-07-15,Minor,11252,Yes,Hyderabad
767,824,2024-12-20,Repair,9265,No,Mumbai
768,1913,2023-04-08,Minor,7342,No,Bangalore
769,1543,2024-03-09,Minor,12282,Yes,Delhi
770,1603,2024-09-03,Major,18103,No,Chennai
771,1811,2023-10-28,Repair,10235,Yes,Chennai
772,1279,2024-05-03,Minor,7356,Yes,Chennai
773,1695,2024-06-03,Minor,8638,No,Delhi
774,1748,2025-06-21,Minor,11412,Yes,Hyderabad
775,909,2025-04-20,Major,13421,No,Mumbai
776,1098,2023-06-01,Major,18066,No,Bangalore
777,1258,2023-09-12,Major,13505,Yes,Delhi
778,1932,2023-08-20,Minor,9317,No,Hyderabad
779,1787,2024-12-15,Minor,10946,No,Bangalore
780,1929,2025-04-22,Repair,12488,Yes,Mumbai
781,1913,2025-10-06,Repair,10151,No,Mumbai
782,1675,2025-09-29,Major,11594,No,Hyderabad
783,722,2024-05-28,Repair,10488,Yes,Mumbai
784,1780,2025-02-02,Minor,12272,Yes,Chennai
785,1731,2023-11-25,Major,14322,Yes,Bangalore
786,1706,2024-03-18,Repair,14583,No,Mumbai
787,1946,2025-04-14,Major,15971,No,Hyderabad
788,1215,2023-06-12,Major,14249,Yes,Hyderabad
789,1297,2024-07-13,Major,16779,Yes,Chennai
790,193,2025-09-04,Repair,8520,Yes,Chennai
791,642,2025-01-12,Minor,9567,Yes,Hyderabad
792,936,2024-08-26,Repair,11314,Yes,Bangalore
793,878,2023-11-06,Major,15420,Yes,Bangalore
794,593,2023-06-01,Repair,12813,Yes,Delhi
795,1969,2024-08-06,Minor,8348,Yes,Mumbai
796,425,2024-01-11,Minor,8180,Yes,Hyderabad
797,1553,2025-06-22,Minor,7022,No,Delhi
798,918,2024-02-28,Minor,5706,Yes,Delhi
799,949,2024-11-28,Repair,10390,Yes,Hyderabad
800,921,2024-02-18,Major,15098,No,Hyderabad
801,1650,2023-12-11,Minor,6789,Yes,Hyderabad
802,300,2023-04-02,Repair,12402,No,Delhi
803,118,2024-02-29,Repair,8859,No,Mumbai
804,9,2024-03-26,Repair,9325,No,Hyderabad
805,430,2023-12-12,Major,18072,No,Hyderabad
806,865,2025-04-13,Major,14544,No,Hyderabad
807,735,2024-04-05,Major,16235,No,Chennai
808,663,2025-02-19,Minor,10363,Yes,Chennai
809,1821,2025-10-31,Repair,9943,No,Delhi
810,1971,2024-05-26,Minor,6212,No,Chennai
811,1255,2023-08-15,Major,14789,Yes,Chennai
812,560,2025-01-05,Major,15171,No,Delhi
813,773,2024-02-20,Repair,13278,Yes,Hyderabad
814,210,2025-12-18,Minor,6696,Yes,Delhi
815,365,2026-01-08,Major,18980,No,Chennai
816,505,2025-05-25,Minor,10636,No,Delhi
817,404,2023-08-03,Major,17416,Yes,Chennai
818,1931,2023-09-14,Repair,12200,Yes,Delhi
819,1060,2023-07-03,Repair,11161,No,Delhi
820,232,2025-10-05,Major,15088,Yes,Hyderabad
821,817,2023-04-25,Minor,5706,Yes,Delhi
822,1990,2024-06-06,Minor,8984,No,Bangalore
823,117,2024-05-04,Minor,7324,Yes,Delhi
824,508,2023-08-14,Minor,12073,Yes,Hyderabad
825,1805,2024-11-07,Major,17355,No,Delhi
826,990,2023-11-14,Repair,11113,Yes,Hyderabad
827,384,2023-11-25,Minor,7416,No,Hyderabad
828,1111,2023-07-25,Minor,9170,No,Mumbai
829,1080,2026-01-04,Major,14763,Yes,Delhi
830,1751,2024-09-11,Repair,9893,Yes,Chennai
831,1112,2023-10-12,Repair,14438,Yes,Hyderabad
832,1954,2024-08-08,Major,14536,No,Mumbai
833,510,2025-08-31,Major,15749,No,Delhi
834,1136,2025-11-13,Major,12765,No,Bangalore
835,760,2023-08-30,Major,14076,No,Hyderabad
836,1032,2024-12-02,Repair,15262,No,Mumbai
837,177,2025-11-12,Minor,4910,No,Chennai
838,403,2024-08-21,Minor,7464,Yes,Hyderabad
839,1299,2025-09-04,Minor,6302,Yes,Mumbai
840,764,2024-07-25,Minor,8386,No,Bangalore
841,736,2023-06-26,Major,16719,No,Mumbai
842,118,2023-11-23,Major,13163,Yes,Bangalore
843,1159,2023-11-25,Repair,10706,Yes,Mumbai
844,1093,2024-05-08,Repair,13834,No,Chennai
845,1033,2024-06-21,Major,16019,Yes,Chennai
846,1575,2023-11-12,Minor,7385,Yes,Hyderabad
847,679,2025-09-29,Major,16492,Yes,Mumbai
848,961,2025-12-07,Repair,11349,Yes,Mumbai
849,885,2025-12-07,Major,16287,No,Mumbai
850,1186,2024-12-07,Minor,7009,No,Delhi
851,802,2024-06-10,Major,15737,No,Bangalore
852,1163,2025-09-11,Minor,7416,Yes,Hyderabad
853,856,2024-06-10,Repair,12004,Yes,Bangalore
854,1164,2025-09-13,Repair,13680,Yes,Bangalore
855,1357,2023-09-10,Major,14972,No,Bangalore
856,1737,2024-02-03,Repair,13227,Yes,Bangalore
857,327,2025-07-10,Major,13990,Yes,Hyderabad
858,889,2024-11-26,Repair,8920,Yes,Delhi
859,295,2026-01-04,Major,19352,Yes,Bangalore
860,1179,2023-07-02,Repair,10173,No,Mumbai
861,1819,2024-03-24,Major,13765,Yes,Delhi
862,1309,2024-07-26,Repair,10046,No,Chennai
863,912,2026-02-17,Minor,10445,Yes,Chennai
864,93,2025-03-17,Repair,10425,Yes,Delhi
865,852,2025-06-11,Minor,8084,Yes,Delhi
866,1982,2023-08-11,Major,18982,No,Bangalore
867,1909,2024-11-02,Major,17921,No,Chennai
868,308,2023-12-06,Major,14926,Yes,Hyderabad
869,428,2024-12-02,Minor,9008,Yes,Delhi
870,1693,2025-09-20,Repair,13681,No,Delhi
871,966,2025-12-17,Minor,7479,Yes,Bangalore
872,520,2023-11-30,Major,15945,No,Hyderabad
873,1627,2025-10-04,Minor,4938,Yes,Delhi
874,130,2024-12-22,Minor,5532,Yes,Delhi
875,1366,2025-07-31,Repair,7703,Yes,Chennai
876,1115,2025-08-24,Repair,8202,Yes,Delhi
877,1013,2025-06-28,Minor,9755,Yes,Bangalore
878,589,2024-07-23,Repair,10976,No,Hyderabad
879,584,2025-07-01,Major,15267,No,Mumbai
880,892,2025-09-19,Repair,9863,No,Delhi
881,1798,2026-01-31,Minor,5530,No,Bangalore
882,479,2024-06-14,Repair,9928,No,Bangalore
883,539,2023-12-30,Major,12331,No,Bangalore
884,1075,2023-06-25,Minor,11659,Yes,Delhi
885,111,2023-09-18,Repair,10770,No,Mumbai
886,1982,2025-07-07,Repair,14135,Yes,Delhi
887,537,2023-04-19,Major,17662,No,Bangalore
888,1807,2024-07-14,Repair,11080,No,Chennai
889,319,2025-02-03,Major,19779,No,Hyderabad
890,1446,2023-12-07,Minor,5091,No,Chennai
891,1846,2023-05-17,Repair,11124,Yes,Mumbai
892,1274,2024-07-12,Major,13002,No,Mumbai
893,84,2026-01-29,Major,13536,Yes,Delhi
894,1852,2023-09-24,Major,13302,Yes,Hyderabad
895,188,2025-12-11,Major,19343,Yes,Bangalore
896,391,2023-03-24,Repair,13792,No,Hyderabad
897,700,2024-02-04,Major,18098,No,Mumbai
898,95,2024-02-01,Minor,10749,Yes,Mumbai
899,1341,2023-07-16,Repair,9866,Yes,Delhi
900,1922,2024-04-21,Minor,10776,Yes,Hyderabad
901,340,2024-07-19,Minor,5416,No,Hyderabad
902,1036,2023-09-25,Minor,12252,No,Bangalore
903,1552,2023-04-06,Minor,4606,No,Hyderabad
904,1387,2025-04-29,Repair,12811,Yes,Chennai
905,1091,2025-11-05,Major,15073,Yes,Hyderabad
906,973,2025-05-23,Major,12699,No,Mumbai
907,107,2024-04-02,Repair,10314,Yes,Hyderabad
908,1346,2024-08-07,Minor,8979,Yes,Hyderabad
909,562,2024-07-25,Minor,8945,No,Hyderabad
910,475,2025-04-02,Minor,9290,No,Hyderabad
911,751,2024-06-05,Minor,6373,Yes,Mumbai
912,943,2023-04-29,Major,18170,No,Chennai
913,220,2023-04-14,Major,12365,No,Chennai
914,918,2025-12-25,Repair,8247,Yes,Hyderabad
915,938,2024-09-26,Repair,10085,No,Mumbai
916,1050,2023-12-19,Repair,8471,No,Delhi
917,365,2025-02-01,Major,18028,Yes,Bangalore
918,207,2025-06-19,Major,12164,No,Hyderabad
919,685,2023-04-01,Major,13182,No,Hyderabad
920,1159,2023-06-07,Major,15408,No,Mumbai
921,583,2023-07-27,Minor,11570,No,Delhi
922,1527,2026-02-07,Repair,11370,Yes,Hyderabad
923,1510,2024-12-10,Repair,8697,Yes,Delhi
924,769,2025-01-07,Repair,9665,No,Hyderabad
925,1716,2024-08-31,Minor,7048,Yes,Mumbai
926,1320,2024-09-15,Repair,12350,Yes,Mumbai
927,785,2024-04-03,Minor,7862,No,Hyderabad
928,1464,2025-12-10,Repair,12534,No,Chennai
929,1374,2025-05-29,Major,16678,Yes,Bangalore
930,618,2024-10-05,Repair,8285,No,Hyderabad
931,1967,2025-01-14,Minor,7783,No,Chennai
932,798,2023-08-03,Minor,10266,No,Hyderabad
933,1769,2025-12-31,Major,13852,Yes,Delhi
934,204,2023-11-21,Major,12065,Yes,Hyderabad
935,220,2023-07-07,Repair,7664,Yes,Delhi
936,1263,2023-06-26,Repair,9148,No,Chennai
937,726,2024-08-02,Minor,12965,No,Delhi
938,1148,2023-04-28,Major,15555,No,Bangalore
939,1644,2025-01-12,Repair,9882,Yes,Delhi
940,126,2023-08-15,Minor,6706,No,Mumbai
941,609,2023-10-02,Minor,5388,No,Mumbai
942,1144,2024-08-20,Repair,12312,No,Mumbai
943,215,2024-09-21,Repair,11975,No,Bangalore
944,312,2025-05-23,Repair,13251,No,Hyderabad
945,84,2025-01-19,Major,14397,Yes,Hyderabad
946,102,2024-12-07,Repair,12306,No,Delhi
947,450,2024-02-15,Minor,12057,No,Hyderabad
948,1977,2025-04-09,Repair,12086,No,Hyderabad
949,716,2024-02-19,Major,11701,Yes,Delhi
950,427,2025-05-04,Major,13157,Yes,Mumbai
951,119,2025-06-25,Minor,5232,Yes,Bangalore
952,1061,2025-06-21,Major,12113,Yes,Bangalore
953,358,2025-12-26,Minor,7834,Yes,Mumbai
954,652,2024-09-18,Major,14589,No,Chennai
955,1018,2023-06-03,Minor,9197,No,Bangalore
956,1851,2023-05-04,Repair,9637,Yes,Bangalore
957,229,2024-05-25,Major,17875,Yes,Bangalore
958,277,2024-06-03,Minor,11770,No,Mumbai
959,267,2024-02-28,Minor,9880,No,Bangalore
960,386,2024-04-13,Major,15158,Yes,Chennai
961,495,2024-09-19,Major,14178,No,Hyderabad
962,736,2024-09-26,Minor,9762,No,Bangalore
963,1722,2026-01-24,Minor,10368,No,Hyderabad
964,1498,2025-12-06,Major,17412,Yes,Hyderabad
965,59,2025-02-06,Major,15147,Yes,Delhi
966,674,2023-05-10,Major,18377,No,Delhi
967,1500,2023-12-17,Repair,13318,Yes,Delhi
968,248,2023-05-20,Repair,10297,No,Chennai
969,1332,2024-01-09,Minor,7147,No,Bangalore
970,1392,2024-02-25,Major,18456,Yes,Bangalore
971,1299,2025-08-07,Repair,9277,Yes,Delhi
972,640,2023-05-30,Repair,11547,No,Hyderabad
973,332,2025-03-14,Major,12304,No,Mumbai
974,832,2023-07-07,Minor,7821,No,Chennai
975,8,2023-07-03,Repair,14941,No,Delhi
976,642,2025-01-18,Major,16735,No,Mumbai
977,250,2023-04-01,Repair,9236,Yes,Mumbai
978,504,2025-03-24,Repair,12046,Yes,Delhi
979,207,2023-12-12,Minor,5027,Yes,Bangalore
980,313,2024-05-24,Major,13638,No,Bangalore
981,390,2025-05-25,Minor,10213,No,Mumbai
982,1000,2024-04-14,Major,14332,No,Hyderabad
983,129,2024-06-20,Repair,9737,No,Delhi
984,745,2024-06-24,Minor,9481,Yes,Mumbai
985,1451,2024-09-16,Repair,8974,Yes,Bangalore
986,532,2023-03-14,Major,12668,Yes,Chennai
987,1228,2024-03-20,Repair,11054,No,Hyderabad
988,177,2025-02-09,Major,11804,Yes,Hyderabad
989,596,2024-08-26,Major,12856,Yes,Delhi
990,1856,2025-10-03,Minor,7146,No,Hyderabad
991,356,2024-07-14,Minor,10164,Yes,Delhi
992,884,2023-12-15,Minor,8466,Yes,Mumbai
993,1161,2023-06-15,Repair,11358,No,Mumbai
994,443,2025-11-08,Minor,8686,No,Bangalore
995,875,2023-05-21,Repair,13957,Yes,Chennai
996,817,2023-06-19,Major,13356,No,Hyderabad
997,1808,2023-08-05,Repair,11764,No,Delhi
998,321,2023-04-03,Repair,12299,Yes,Delhi
999,1760,2023-08-19,Major,17263,Yes,Hyderabad
1000,1768,2023-06-25,Major,17448,Yes,Mumbai
1001,1919,2025-05-25,Repair,10032,Yes,Mumbai
1002,1718,2025-02-01,Major,12078,No,Hyderabad
1003,1508,2026-01-26,Major,18110,No,Mumbai
1004,26,2025-01-24,Major,15304,No,Chennai
1005,483,2024-03-23,Minor,6501,Yes,Chennai
1006,633,2026-02-02,Minor,7412,Yes,Chennai
1007,511,2023-09-17,Major,14529,No,Chennai
1008,1185,2025-08-10,Minor,9164,No,Delhi
1009,635,2025-11-13,Minor,10662,Yes,Delhi
1010,1126,2024-01-03,Minor,11857,No,Hyderabad
1011,300,2025-11-15,Minor,9055,No,Bangalore
1012,958,2025-02-10,Repair,10505,No,Mumbai
1013,137,2023-05-17,Repair,10683,No,Bangalore
1014,1871,2025-02-25,Major,13544,No,Bangalore
1015,368,2024-08-19,Major,16459,Yes,Mumbai
1016,1899,2023-10-17,Minor,4781,Yes,Mumbai
1017,1129,2023-07-09,Repair,12816,No,Hyderabad
1018,1673,2023-05-10,Repair,11418,No,Chennai
1019,382,2024-10-31,Major,15788,Yes,Chennai
1020,1779,2023-07-09,Minor,7938,No,Mumbai
1021,1305,2025-07-19,Major,13217,No,Bangalore
1022,1153,2025-10-12,Minor,12478,Yes,Mumbai
1023,1711,2023-12-08,Major,13943,Yes,Mumbai
1024,58,2023-10-23,Major,16128,Yes,Hyderabad
1025,180,2025-05-22,Repair,11996,No,Bangalore
1026,628,2025-01-09,Minor,8825,No,Chennai
1027,435,2023-08-13,Repair,8403,No,Delhi
1028,1813,2023-09-07,Repair,8193,No,Mumbai
1029,1757,2025-06-01,Major,15477,Yes,Delhi
1030,1013,2023-08-28,Repair,12747,Yes,Hyderabad
1031,1233,2024-12-13,Minor,7193,No,Chennai
1032,1633,2023-03-06,Repair,11975,Yes,Mumbai
