sale_id,customer_id,vehicle_id,sale_date,final_price,discount,dealer_region,payment_type
453,4790,1315,2024-12-19,1840611,182185,Hyderabad,EMI
454,51,1527,2023-10-06,1131791,60598,Chennai,EMI
455,3575,1205,2023-10-28,3471166,177978,Hyderabad,Cash
456,2588,845,2022-06-07,560331,62830,Bangalore,EMI
457,4351,1422,2023-05-17,824491,182502,Hyderabad,EMI
458,2460,997,2025-11-01,713511,7441,Chennai,EMI
459,476,340,2025-07-04,487628,135145,Hyderabad,Cash
460,3872,202,2021-10-04,2405053,69237,Delhi,EMI
461,4890,177,2024-02-07,707179,58885,Hyderabad,Loan
462,4451,1477,2024-11-29,937603,4601,Delhi,EMI
463,4874,487,2021-06-13,712326,137999,Chennai,Cash
464,4988,1428,2025-01-06,4564257,184812,Mumbai,Loan
465,1527,441,2022-11-18,1352876,109586,Bangalore,Cash
466,3054,231,2025-04-07,862368,135011,Hyderabad,Cash
467,3263,795,2024-12-06,4737631,110591,Delhi,EMI
468,2715,1540,2025-06-24,2873639,103899,Mumbai,Loan
469,103,998,2025-08-18,805564,195406,Bangalore,EMI
470,3682,139,2022-12-01,2520254,29198,Mumbai,Cash
471,3592,54,2022-10-06,1305144,7225,Chennai,Loan
472,4133,400,2025-10-26,1459765,117849,Mumbai,EMI
473,886,604,2024-09-18,2360386,100118,Hyderabad,EMI
474,1180,1831,2025-09-30,1214335,157994,Delhi,EMI
475,1366,801,2021-03-11,1186721,66383,Hyderabad,Loan
476,437,155,2024-10-02,864711,155855,Chennai,Loan
477,4187,933,2021-04-27,695848,185956,Chennai,Cash
478,3236,1795,2025-11-27,833963,142172,Delhi,Loan
479,540,177,2025-11-23,762457,3607,Delhi,EMI
480,2307,425,2024-05-20,589062,158442,Bangalore,EMI
481,2332,880,2022-02-19,1216739,112074,Hyderabad,EMI
482,3142,1275,2023-05-16,3811881,118664,Chennai,Loan
483,836,1559,2024-10-23,2945240,69745,Delhi,Loan
484,3940,1695,2022-01-05,1363448,77878,Mumbai,Loan
485,3777,336,2022-11-14,931998,6424,Mumbai,Cash
486,1290,161,2021-07-08,1953397,14745,Chennai,Loan
487,445,1446,2024-07-15,428059,88904,Bangalore,EMI
488,3375,1125,2025-09-11,1216835,19518,Delhi,EMI
489,3330,129,2022-11-28,2371825,154315,Delhi,Cash
490,2792,775,2021-06-25,1185891,91967,Mumbai,Loan
491,3591,218,2022-04-21,1706717,165511,Delhi,Cash
492,144,572,2024-03-04,3524967,135795,Delhi,EMI
493,3166,1509,2025-05-29,4358531,6770,Mumbai,Cash
494,3674,1237,2023-06-28,1043139,21536,Chennai,EMI
495,534,544,2021-11-10,1769054,149042,Delhi,Loan
496,3025,166,2022-08-17,1111002,71984,Hyderabad,EMI
497,3248,271,2025-04-12,429629,94950,Hyderabad,Cash
498,2573,1120,2025-12-12,904376,164929,Chennai,EMI
499,3803,485,2025-12-13,1254331,157353,Delhi,EMI
500,2422,140,2024-10-30,441413,64289,Delhi,Loan
501,3844,382,2024-08-27,2244744,95686,Bangalore,Loan
502,1545,1826,2023-01-06,2236119,90823,Bangalore,Cash
503,3061,1510,2026-01-20,734054,22089,Mumbai,Loan
504,2901,1379,2021-12-07,3686416,140224,Delhi,EMI
505,4399,1486,2022-10-13,535001,176961,Chennai,Loan
506,322,638,2023-02-19,1597264,121905,Bangalore,Loan
507,3098,935,2024-07-29,680547,179931,Bangalore,Cash
508,2817,1830,2022-02-06,2584451,104547,Mumbai,Loan
509,1145,1713,2024-10-23,1569145,142740,Bangalore,EMI
510,180,162,2025-08-26,1884935,73378,Mumbai,EMI
511,2965,1623,2023-07-01,752810,140819,Mumbai,Cash
512,588,1212,2021-06-02,531360,165607,Delhi,Loan
513,1903,1753,2025-06-20,2157320,149916,Mumbai,Loan
514,3919,1486,2021-09-14,558920,153042,Mumbai,Loan
515,2620,589,2022-12-21,2442915,33811,Chennai,Loan
516,3836,1233,2021-04-23,2495408,44719,Mumbai,Loan
517,1911,959,2023-01-11,1368398,143298,Chennai,EMI
518,1559,1705,2023-04-01,1332853,101661,Hyderabad,EMI
519,4233,449,2025-03-30,599988,14536,Hyderabad,Cash
520,2282,1644,2021-09-10,1161475,93747,Delhi,EMI
521,2585,1125,2023-03-29,1197904,38449,Hyderabad,Cash
522,578,707,2022-05-22,2923369,170208,Hyderabad,Cash
523,3228,693,2022-02-07,2369519,99013,Chennai,EMI
524,3766,272,2022-09-23,2063263,97687,Hyderabad,Cash
525,3526,1611,2022-01-05,3474337,79242,Hyderabad,EMI
526,2360,365,2021-10-23,2023626,59848,Delhi,EMI
527,3304,190,2022-05-25,1274540,96705,Bangalore,EMI
528,4912,1104,2021-12-17,2344859,18429,Hyderabad,EMI
529,276,87,2025-05-20,4461629,177979,Hyderabad,Loan
530,2602,1136,2022-02-24,520782,46864,Delhi,EMI
531,4011,1912,2024-02-21,823834,19170,Chennai,Loan
532,1679,1358,2023-07-18,461366,67148,Chennai,Cash
533,175,1315,2023-01-08,1967136,55660,Chennai,EMI
534,4583,1541,2022-12-03,1636637,133519,Delhi,Loan
535,839,1407,2023-01-20,1023549,89502,Chennai,Cash
536,3275,351,2024-06-11,679799,185884,Bangalore,Loan
537,4385,1089,2025-12-01,2098249,23497,Hyderabad,Cash
538,881,721,2024-07-25,660458,162865,Delhi,EMI
539,1354,640,2023-03-26,526342,26968,Delhi,EMI
540,4730,14,2022-07-22,1177564,50336,Chennai,EMI
541,4891,769,2021-05-11,4510705,181639,Chennai,Cash
542,370,498,2022-08-04,1966273,46011,Chennai,Cash
543,2850,1214,2022-08-27,4278785,140247,Bangalore,EMI
544,4580,1955,2023-01-10,423994,158035,Delhi,EMI
545,1426,261,2023-09-01,4184895,149922,Mumbai,Loan
546,4330,1437,2024-10-03,1132123,182846,Delhi,Loan
547,3230,1184,2021-11-19,2896670,146520,Delhi,Loan
548,3714,238,2023-08-16,1018679,142750,Mumbai,Loan
549,2671,1844,2021-12-30,1258049,113606,Delhi,Cash
550,3462,519,2025-04-20,1136460,83901,Hyderabad,Loan
551,424,120,2021-04-15,3687491,120844,Chennai,EMI
552,3574,1720,2022-01-29,2059943,150396,Chennai,Loan
553,3457,491,2026-01-22,3164441,144794,Bangalore,EMI
554,2438,1157,2023-12-20,2023709,180249,Delhi,Cash
555,2698,1206,2022-11-05,1565406,83277,Hyderabad,Loan
556,3974,1831,2023-04-29,1244958,127371,Chennai,Cash
557,3261,1116,2024-07-18,3905516,180233,Delhi,Loan
558,4935,529,2024-01-06,1039745,105213,Bangalore,Loan
559,3198,1623,2024-03-26,863049,30580,Delhi,Loan
560,2855,126,2021-06-05,4081624,122861,Hyderabad,EMI
561,3945,331,2025-09-23,1093517,151350,Hyderabad,EMI
562,4066,1884,2025-11-23,1811073,154622,Delhi,Cash
563,2606,63,2021-03-24,2472244,158168,Delhi,Cash
564,2612,1976,2023-06-27,1510496,88358,Bangalore,EMI
565,1634,1979,2026-02-22,1354438,155571,Delhi,Loan
566,2347,204,2025-05-06,1272378,38320,Hyderabad,Cash
567,4953,261,2024-04-14,4220160,114657,Mumbai,Loan
568,702,530,2025-10-19,1221861,16226,Hyderabad,EMI
569,450,767,2024-05-21,848343,17456,Hyderabad,Cash
570,483,914,2021-03-06,1355794,40879,Bangalore,Cash
571,2486,799,2025-09-27,1945870,112300,Mumbai,Loan
572,523,605,2022-09-30,653607,143309,Bangalore,Cash
573,4572,1788,2021-03-15,429120,121054,Bangalore,EMI
574,2120,1082,2023-09-03,2329500,66778,Hyderabad,EMI
575,582,1583,2025-08-11,4190001,78772,Hyderabad,EMI
576,1239,1775,2024-01-18,4843393,119209,Delhi,Loan
577,4082,176,2026-01-18,4784387,113865,Mumbai,Cash
578,866,801,2025-03-31,1216633,36471,Hyderabad,Loan
579,3476,1348,2022-02-18,523474,115787,Chennai,Cash
580,3833,1638,2023-04-24,459147,168006,Bangalore,Cash
581,2567,1375,2023-01-03,1366430,136927,Hyderabad,Cash
582,1062,801,2023-08-20,1187567,65537,Delhi,EMI
583,3764,852,2022-09-05,4055900,191504,Delhi,Cash
584,4342,1709,2023-12-09,1719243,41126,Hyderabad,Loan
585,577,857,2021-07-16,2342538,15300,Chennai,EMI
586,1975,1657,2025-05-28,1959488,24804,Delhi,EMI
587,3689,385,2025-07-03,1245721,5377,Mumbai,Cash
588,4118,374,2021-06-14,2190470,140027,Chennai,EMI
589,3895,1684,2023-07-03,1217123,114318,Chennai,Cash
590,1364,448,2022-09-25,659418,40878,Bangalore,Cash
591,4824,5,2021-04-04,470756,148085,Chennai,Loan
592,4917,1450,2023-03-01,1130920,36421,Mumbai,Loan
593,4024,1694,2022-12-11,1002391,192374,Delhi,EMI
594,4572,274,2024-03-02,524404,101239,Hyderabad,Cash
595,3102,519,2025-11-08,1164234,56127,Mumbai,Cash
596,4453,1714,2024-01-11,385422,157746,Chennai,Cash
597,1586,1216,2022-11-14,743301,130306,Chennai,EMI
598,3856,864,2021-03-16,739360,161185,Hyderabad,Loan
599,4040,1124,2023-11-19,2130670,1258,Bangalore,EMI
600,2330,288,2025-08-13,498597,49493,Delhi,Loan
601,1318,550,2024-11-14,650125,138461,Bangalore,EMI
602,3174,1091,2022-12-30,680306,53858,Hyderabad,EMI
603,3530,1468,2022-06-23,1947032,144623,Chennai,Cash
604,781,741,2022-09-02,433281,146112,Chennai,Loan
605,4473,976,2023-07-21,2598580,21532,Bangalore,Cash
606,87,560,2023-09-18,1087988,71637,Bangalore,EMI
607,3579,630,2025-09-04,2145683,27969,Chennai,Cash
608,2540,240,2024-05-08,2251136,159679,Bangalore,Loan
609,47,340,2023-07-29,428253,194520,Bangalore,EMI
610,331,1272,2025-09-21,1196334,79921,Delhi,Cash
611,4836,618,2025-08-17,740777,2910,Hyderabad,Loan
612,3344,1801,2024-06-04,471336,148252,Chennai,Cash
613,2319,252,2021-04-12,4232573,22698,Mumbai,Loan
614,2600,1071,2025-12-19,1186038,133200,Delhi,EMI
615,2159,1773,2024-09-25,4037520,93467,Chennai,EMI
616,2094,215,2023-01-12,541548,179438,Hyderabad,Loan
617,4769,718,2023-06-14,410706,184404,Delhi,Cash
618,4668,1616,2025-07-22,2177979,111204,Mumbai,Cash
619,3882,1787,2021-09-27,953978,188041,Mumbai,Cash
620,4548,1497,2024-10-26,1309448,46212,Delhi,EMI
621,3619,1592,2025-06-29,733120,159388,Delhi,Cash
622,4783,1580,2026-02-14,628748,53157,Mumbai,Cash
623,4155,824,2025-05-23,4727503,14791,Delhi,Loan
624,2825,1746,2024-12-25,1068707,117783,Mumbai,EMI
625,790,987,2025-08-23,3317424,183687,Delhi,Loan
626,1902,1880,2022-03-30,1264334,21107,Hyderabad,Loan
627,2969,421,2024-01-15,2413722,144630,Hyderabad,Cash
628,4971,1275,2024-03-24,3731509,199036,Bangalore,EMI
629,4633,446,2025-09-14,2658406,121724,Hyderabad,Loan
630,676,358,2024-11-30,541439,190782,Chennai,Loan
631,1431,974,2021-05-07,2215480,50520,Hyderabad,EMI
632,599,1935,2023-04-21,547906,62650,Hyderabad,Cash
633,2156,1565,2022-12-31,949692,120546,Bangalore,Cash
634,4036,1972,2024-11-07,652106,70146,Chennai,EMI
635,139,1118,2023-09-04,1036735,114081,Chennai,Cash
636,813,120,2023-04-03,3669859,138476,Delhi,Loan
637,8,1877,2023-11-10,1927487,51517,Hyderabad,EMI
638,3437,588,2022-05-04,725013,144964,Bangalore,Loan
639,1248,1717,2024-06-16,1353766,173780,Delhi,EMI
640,2261,743,2023-05-09,659829,180673,Hyderabad,Cash
641,1508,849,2023-02-28,622940,176851,Delhi,Cash
642,3644,546,2023-03-20,664958,109740,Hyderabad,EMI
643,4327,233,2022-02-25,400148,193810,Chennai,Loan
644,1912,987,2023-07-11,3353838,147273,Chennai,Cash
645,3882,910,2024-02-03,1118587,71679,Bangalore,Cash
646,4178,1084,2025-01-24,1657722,127473,Mumbai,Loan
647,516,415,2023-02-20,2648127,77808,Mumbai,Cash
648,4490,1278,2024-11-09,669206,165551,Hyderabad,Loan
649,1124,574,2024-07-13,1226787,111471,Mumbai,Cash
650,568,1206,2022-08-10,1604188,44495,Chennai,Loan
651,3762,1747,2021-04-26,987817,69335,Chennai,Cash
652,2005,354,2021-02-27,1143588,111415,Delhi,EMI
653,1448,1934,2022-04-06,1130436,81005,Delhi,Cash
654,3014,185,2021-11-03,1377912,168486,Chennai,Loan
655,4372,1641,2022-12-30,1466645,90101,Hyderabad,Loan
656,692,1239,2021-06-22,1854916,24235,Mumbai,Cash
657,569,662,2023-07-27,1998794,162595,Chennai,EMI
658,598,1510,2021-03-15,662374,93769,Mumbai,EMI
659,4433,1196,2025-05-07,2805777,86299,Delhi,Loan
660,4020,1131,2024-08-05,321067,191145,Hyderabad,Cash
661,4021,1046,2025-08-14,460650,169335,Chennai,Loan
662,2946,688,2024-07-12,2374764,69869,Mumbai,Cash
663,4511,1452,2021-12-18,2223952,159260,Mumbai,Cash
664,3704,553,2021-11-22,1230786,64368,Delhi,Loan
665,4708,1948,2022-01-17,1667931,164491,Chennai,Cash
666,525,415,2025-04-08,2602392,123543,Bangalore,EMI
667,819,1562,2022-04-25,771525,131406,Mumbai,Loan
668,1890,1168,2021-08-30,1567383,85523,Chennai,Loan
669,1822,813,2024-12-22,1340488,9454,Mumbai,Cash
670,4843,1026,2024-01-21,1382487,76517,Chennai,Cash
671,3042,1357,2025-10-19,929193,108070,Mumbai,EMI
672,1711,799,2024-07-31,1915879,142291,Chennai,Loan
673,1755,1701,2021-11-19,588963,48577,Mumbai,Loan
674,3969,1492,2021-04-04,1354965,63138,Delhi,Loan
675,2717,718,2025-11-01,502724,92386,Delhi,EMI
676,382,1361,2023-09-18,879700,18572,Delhi,EMI
677,3871,184,2022-08-22,1675012,61689,Delhi,Cash
678,2078,719,2023-10-27,3680039,88719,Mumbai,EMI
679,1115,74,2025-04-11,2289792,81626,Chennai,Cash
680,2173,209,2024-11-13,744645,199807,Hyderabad,EMI
681,1241,1022,2024-06-06,556247,97291,Hyderabad,Cash
682,3921,1523,2024-04-19,1346506,94555,Hyderabad,Loan
683,4647,1580,2023-10-28,536502,145403,Mumbai,EMI
684,3529,1059,2024-09-13,2222124,140167,Chennai,Loan
685,957,720,2025-07-05,938357,77765,Bangalore,Cash
686,1748,1375,2023-05-31,1361523,141834,Hyderabad,Loan
687,2098,1850,2022-07-06,590462,88493,Bangalore,Loan
688,2805,1493,2023-04-09,1169783,48014,Chennai,Loan
689,4386,275,2024-04-30,1651790,168457,Chennai,Cash
690,4395,371,2024-02-25,709481,157076,Mumbai,Cash
691,2230,7,2024-08-19,451902,50644,Delhi,Loan
692,2963,1077,2021-05-14,2271374,117836,Chennai,Cash
693,1554,1942,2023-03-07,1065102,100373,Hyderabad,Loan
694,1181,479,2021-04-21,749087,153596,Chennai,Loan
695,3253,1786,2022-11-21,4347022,51620,Delhi,Cash
696,336,1896,2022-11-23,1059965,168962,Bangalore,Loan
697,1679,671,2024-06-07,972566,165767,Chennai,Loan
698,3323,1546,2022-09-29,1296347,155179,Chennai,EMI
699,3831,1698,2024-11-29,424260,177452,Bangalore,EMI
700,3479,1612,2026-01-16,1166339,102691,Hyderabad,EMI
701,239,612,2023-12-31,1103914,39839,Delhi,Cash
702,2049,785,2023-11-26,2336471,80348,Bangalore,Cash
703,2468,1085,2021-08-09,1100877,145249,Mumbai,EMI
704,3022,683,2021-10-15,540655,38144,Chennai,Loan
705,893,1139,2024-11-28,1991930,93099,Delhi,EMI
706,4210,11,2025-01-22,754239,55407,Bangalore,EMI
707,540,1662,2021-06-23,491235,105960,Hyderabad,Cash
708,4959,1777,2021-05-28,2200180,46078,Delhi,Cash
709,1461,1169,2025-08-30,2069072,153595,Chennai,Cash
710,2107,714,2021-07-21,2123872,36428,Bangalore,EMI
711,3312,265,2021-05-07,813574,32276,Bangalore,EMI
712,1513,884,2025-01-08,768964,54071,Delhi,Cash
713,3872,1590,2022-04-28,2145446,29908,Delhi,Loan
714,2788,1144,2022-08-24,511676,113488,Bangalore,Cash
715,4448,1346,2022-08-08,1061540,96095,Mumbai,Cash
716,2887,1171,2022-12-05,1048820,116542,Hyderabad,EMI
717,4716,1944,2021-07-11,2127893,171646,Bangalore,Loan
718,3893,532,2024-04-14,779745,93697,Mumbai,Loan
719,1979,731,2021-08-03,1965570,98830,Delhi,Cash
720,2378,1896,2021-11-11,1098339,130588,Chennai,Loan
721,2671,766,2026-01-09,854869,179691,Hyderabad,EMI
722,2434,1817,2021-04-06,1098137,112045,Bangalore,EMI
723,1585,253,2024-09-10,965774,36551,Hyderabad,Cash
724,4842,1165,2024-10-27,1243365,9069,Bangalore,Loan
725,1560,567,2025-01-13,423655,190792,Delhi,EMI
726,3434,1435,2021-07-17,2513363,71192,Bangalore,Loan
727,2689,1591,2021-08-29,645333,31480,Mumbai,EMI
728,3067,76,2025-11-17,2158833,174574,Mumbai,Loan
729,4075,1961,2024-07-03,1171079,62272,Bangalore,Cash
730,39,1723,2023-12-09,696361,187481,Delhi,Loan
731,2747,417,2025-01-25,1832156,82665,Hyderabad,Loan
732,282,550,2024-10-19,619572,169014,Chennai,EMI
733,4917,324,2021-10-18,1153805,29798,Hyderabad,Loan
734,3909,1660,2025-08-25,630470,88974,Hyderabad,Loan
735,1758,1780,2022-10-11,1084259,118804,Chennai,Cash
736,4974,1495,2025-11-23,321682,190897,Delhi,EMI
737,758,1474,2021-07-20,1231856,141794,Hyderabad,Cash
738,1028,1573,2021-03-02,3255609,61868,Bangalore,EMI
739,2828,1821,2022-09-05,1254383,155628,Delhi,Loan
740,1286,444,2025-01-04,1002466,119416,Mumbai,EMI
741,2158,980,2021-03-10,3738199,46898,Mumbai,EMI
742,3092,1036,2022-06-06,1997944,24124,Chennai,EMI
743,398,778,2021-05-09,2194105,130465,Hyderabad,Cash
744,4626,812,2025-08-19,1468979,76657,Delhi,Cash
745,4204,1217,2023-06-07,1051221,18362,Delhi,EMI
746,4945,1388,2021-10-19,770721,21557,Hyderabad,EMI
747,4709,236,2022-01-03,2113196,36135,Hyderabad,EMI
748,2615,1505,2025-04-17,1543713,121555,Delhi,Loan
749,2596,1047,2024-07-13,1366672,60167,Bangalore,EMI
750,4758,1486,2021-12-19,613195,98767,Mumbai,EMI
751,3964,561,2025-09-16,1888604,47619,Chennai,Cash
752,4257,1822,2026-02-10,2214487,110873,Delhi,EMI
753,3822,358,2024-03-27,587873,144348,Delhi,Cash
754,1632,1785,2021-10-15,4790215,16664,Bangalore,Loan
755,4210,798,2021-08-25,1219366,155731,Chennai,EMI
756,708,524,2022-10-26,663018,79915,Chennai,Loan
757,1189,865,2021-11-15,4595897,133610,Bangalore,Cash
758,1226,367,2023-11-18,1079804,105301,Chennai,Loan
759,4140,1912,2023-09-04,762240,80764,Bangalore,EMI
760,465,1053,2023-09-29,1189275,77025,Mumbai,Loan
761,4365,269,2022-10-02,804221,177423,Mumbai,EMI
762,140,1860,2021-03-18,1083490,73273,Delhi,Loan
763,255,1119,2025-02-17,3401108,51440,Chennai,Cash
764,3626,1561,2025-04-20,492889,171446,Delhi,Cash
765,3682,476,2022-04-10,2829632,180775,Hyderabad,EMI
766,2022,1315,2021-09-23,1948872,73924,Mumbai,Cash
767,1193,1889,2023-03-27,3747231,36903,Delhi,Cash
768,3311,1357,2024-03-08,879120,158143,Hyderabad,Loan
769,2428,110,2023-11-20,1942467,135574,Delhi,EMI
770,225,1780,2026-01-13,1017631,185432,Bangalore,Loan
771,4877,441,2022-06-02,1368064,94398,Delhi,EMI
772,3763,1590,2026-02-08,2169114,6240,Hyderabad,Cash
773,3,1978,2023-01-07,2106893,198128,Hyderabad,Cash
774,3829,1252,2023-03-09,1699665,7271,Delhi,Loan
775,2958,1727,2024-05-21,545599,95155,Bangalore,Cash
776,3792,127,2026-01-04,1136215,148151,Chennai,EMI
777,3952,141,2021-08-20,800634,155868,Delhi,EMI
778,1554,781,2022-04-23,3587555,193345,Mumbai,Loan
779,4788,1928,2025-06-18,1690178,90480,Mumbai,EMI
780,262,606,2022-10-06,1026635,146883,Mumbai,Loan
781,1802,1730,2024-12-03,2132687,133113,Hyderabad,Cash
782,1789,1896,2025-08-04,1070298,158629,Delhi,Cash
783,607,173,2022-03-27,773230,19410,Hyderabad,EMI
784,3362,256,2023-04-14,400640,180107,Mumbai,EMI
785,3478,1143,2024-05-26,2254709,142487,Mumbai,EMI
786,1147,1080,2024-05-20,691494,68596,Hyderabad,EMI
787,2561,905,2025-01-01,673553,97164,Bangalore,EMI
788,1490,1316,2023-08-07,2088191,54456,Chennai,Loan
789,46,941,2021-12-03,1404214,142016,Mumbai,Cash
790,574,620,2026-02-17,923122,122693,Chennai,EMI
791,140,951,2023-02-17,881809,16317,Mumbai,Loan
792,284,1231,2024-04-12,3552115,137531,Mumbai,Cash
793,2044,600,2024-04-03,1680291,10712,Delhi,EMI
794,3101,932,2024-12-02,4681746,29649,Bangalore,EMI
795,242,1824,2024-10-16,1540214,137663,Mumbai,EMI
796,1510,456,2021-06-20,2172446,195311,Mumbai,EMI
797,1663,1988,2021-08-13,565900,198530,Bangalore,EMI
798,4243,981,2023-06-06,2198996,124010,Delhi,Loan
799,4446,884,2021-09-29,637798,185237,Hyderabad,Cash
800,1252,1049,2025-08-22,1155559,164200,Hyderabad,EMI
801,4253,696,2025-08-05,618077,86145,Delhi,Cash
802,3862,280,2021-04-09,3567453,103036,Bangalore,Cash
803,4463,1956,2026-01-02,2738043,139852,Bangalore,Loan
804,2450,1009,2024-09-11,751239,28138,Hyderabad,EMI
805,1491,1860,2021-10-16,1083582,73181,Delhi,Loan
806,3112,640,2024-10-16,446118,107192,Mumbai,Loan
807,2063,11,2022-10-12,620284,189362,Chennai,EMI
808,1235,814,2023-02-19,2344678,149831,Delhi,EMI
809,2032,1550,2023-10-15,1218882,97401,Chennai,Loan
810,171,33,2022-09-06,1375724,78283,Hyderabad,Cash
811,4199,1269,2024-08-28,4274300,124314,Hyderabad,EMI
812,2162,1908,2024-11-21,2113429,55024,Hyderabad,Loan
813,1606,542,2021-07-30,706180,191218,Delhi,EMI
814,168,1140,2022-01-28,968051,141576,Mumbai,Cash
815,1749,1492,2024-12-09,1255480,162623,Bangalore,EMI
816,451,1475,2021-09-06,1505146,172658,Chennai,Loan
817,2411,1093,2022-12-02,2101649,132593,Chennai,Loan
818,3806,1051,2022-01-28,2133122,2682,Delhi,Loan
819,1374,1073,2022-07-12,1104450,134245,Hyderabad,EMI
820,3144,972,2026-02-07,3406825,51110,Hyderabad,EMI
821,65,345,2025-06-04,4190317,78027,Delhi,Loan
822,3640,75,2024-09-21,989186,42893,Chennai,Cash
823,744,1202,2022-03-08,1053819,127063,Bangalore,Cash
824,3116,208,2025-12-22,1312670,63770,Hyderabad,Loan
825,1935,355,2022-04-01,3882677,42763,Mumbai,Loan
826,689,208,2025-10-07,1370660,5780,Delhi,Loan
827,243,1182,2024-12-16,2080967,1920,Hyderabad,EMI
828,3239,1740,2022-11-13,1119135,168334,Delhi,Loan
829,3635,683,2023-06-13,537441,41358,Hyderabad,Loan
830,895,1862,2021-07-12,3097787,114510,Delhi,Cash
831,3051,1227,2023-09-09,1758795,113872,Chennai,Cash
832,232,1986,2025-08-20,4147868,159184,Hyderabad,Loan
833,1755,7,2025-03-20,451450,51096,Delhi,Loan
834,3964,790,2024-04-29,2815892,101777,Bangalore,Loan
835,18,1516,2025-05-30,1018430,74098,Delhi,Loan
836,4033,687,2024-03-17,1471432,129933,Hyderabad,Cash
837,3215,960,2023-03-01,1581669,145370,Delhi,Loan
838,572,1476,2021-07-06,3037839,18734,Hyderabad,EMI
839,1173,1213,2022-07-13,3482931,90706,Bangalore,Loan
840,1622,1245,2025-05-15,4624813,121632,Delhi,Loan
841,4398,736,2021-06-18,498410,161914,Bangalore,Cash
842,3667,1629,2022-04-14,499715,25573,Delhi,EMI
843,4374,705,2024-12-17,646316,116983,Delhi,Loan
844,196,1842,2023-07-29,1485080,187606,Mumbai,Loan
845,4694,1252,2024-06-19,1536361,170575,Mumbai,EMI
846,1502,1952,2021-08-23,1877856,7571,Bangalore,Loan
847,4821,1166,2022-12-04,2090428,10575,Mumbai,EMI
848,612,963,2023-04-13,597256,121487,Bangalore,Loan
849,1465,429,2023-09-16,1309341,162947,Delhi,Cash
850,3555,1738,2022-11-18,728397,24099,Bangalore,Loan
851,4652,376,2025-04-08,2388522,24954,Mumbai,Cash
852,238,1571,2023-02-20,721320,45492,Mumbai,EMI
853,859,861,2024-10-29,2672094,136032,Delhi,EMI
854,2472,309,2023-07-14,827998,43508,Chennai,Loan
855,4310,156,2025-11-03,449795,198463,Hyderabad,Cash
856,4798,1049,2025-07-24,1215747,104012,Bangalore,Loan
857,3895,1905,2024-11-03,1971290,187177,Bangalore,EMI
858,4530,183,2021-10-10,1007117,76006,Hyderabad,Cash
859,3698,1533,2022-07-17,4320129,118711,Delhi,Loan
860,814,76,2025-06-29,2253736,79671,Bangalore,EMI
861,1644,692,2022-01-12,1320407,125099,Chennai,Loan
862,575,574,2024-09-13,1269185,69073,Chennai,EMI
863,3434,1326,2026-01-01,3979460,1014,Chennai,Cash
864,2177,1987,2024-07-28,1302644,144832,Hyderabad,Cash
865,2287,150,2025-06-10,2149923,143824,Chennai,EMI
866,2495,1833,2022-05-01,1660799,154282,Chennai,EMI
867,1921,1886,2023-01-17,2876149,33034,Hyderabad,Cash
868,1802,1669,2023-03-15,631466,153066,Delhi,Loan
869,4629,927,2023-05-13,730051,86614,Mumbai,Loan
870,4368,866,2025-03-07,1388246,12067,Mumbai,Cash
871,2218,819,2022-08-31,4562540,15478,Mumbai,Cash
872,4204,542,2024-12-19,788287,109111,Delhi,EMI
873,1014,1678,2022-11-26,460569,68997,Chennai,Loan
874,2304,106,2024-09-02,619485,197744,Chennai,EMI
875,3793,103,2022-12-07,1146448,99517,Chennai,Loan
876,2350,678,2021-08-18,3841291,96851,Delhi,EMI
877,4758,1941,2024-12-06,1305941,51177,Chennai,EMI
878,3740,1714,2021-02-23,479794,63374,Mumbai,Cash
879,3372,1211,2024-09-23,977305,117737,Bangalore,Cash
880,633,1163,2025-07-15,1073203,58181,Chennai,Loan
881,1375,353,2024-03-24,1600179,82327,Mumbai,Loan
